Input,INTENT
I'm looking forward to the appointments,cnfm appt
I'm wondering about my account number I got the wrong name on it,cnfm appt
Confirm,cnfm appt
Yes let me know when they're gonna get here,cnfm appt
I want an appointment,cnfm appt
Do you have do you have a six p.m. on Sunday,cnfm appt
Confirm appointment,cnfm appt
Confirm appointment,cnfm appt
Confirm appointment,cnfm appt
No appointment was supposed to be scheduled,cnfm appt
Technician please,cnfm appt
Call me back,cnfm appt
Phone call but I missed a call,cnfm appt
Yo call me when to call you back,cnfm appt
Confirming your address,cnfm appt
Just tell me account I'm here,cnfm appt
I want to track the technician,cnfm appt
Contract technician,cnfm appt
I waiting for Best Buy Benicia,cnfm appt
Confirmation,cnfm appt
No I just was checking on the time,cnfm appt
I just wanted to confirm it,cnfm appt
That's all I wanted to know the time,cnfm appt
Technician,cnfm appt
I need a technician,cnfm appt
It's the wrong time I'll be at work,cnfm appt
That's it I just needed to know what time he was coming,cnfm appt
I need to know for sure if the check is coming,cnfm appt
Confirm the time,cnfm appt
I'm okay wait,cnfm appt
I want to tell them my Internet my email address,cnfm appt
Give me a technician,cnfm appt
I speak to dispatch,cnfm appt
Where is the technician,cnfm appt
Technician is driving away,cnfm appt
I'm calling about my appointment,cnfm appt
I'm looking for a technician,cnfm appt
I said the TV is working now the way it should so I don't think the technician will half to come tomorrow,cnfm appt
Right but it it's been corrected does he still after com,cnfm appt
About the appointment,cnfm appt
I am waiting for the technician,cnfm appt
I'm waiting for the technician I'm home,cnfm appt
Because someone pulled in the yard and then I left and I want to technician,cnfm appt
That's what I wanted to know thank you,cnfm appt
I want to know how much it call them to come,cnfm appt
Confirm,cnfm appt
I just want to confirm,cnfm appt
I just wanted to verify,cnfm appt
I don't want no more phone calls telling me about the appointment,cnfm appt
I'm calling about my appointment,cnfm appt
Waiting on a technician,cnfm appt
Technician has not showed up,cnfm appt
You called me they have not shown up,cnfm appt
Hi just want to confirm the appointment I will be here waiting for the technician,cnfm appt
Get in touch with the technician,cnfm appt
Get in touch with a technician,cnfm appt
Not confirmed and I'm all set,cnfm appt
This is a technician here before five o'clock,cnfm appt
Get a technician here within five minutes,cnfm appt
We had a buck to replace yesterday and it's not functioning properly,cnfm appt
What time is my appointment,cnfm appt
I need to put some notes for the technician,cnfm appt
Technician,cnfm appt
Golden tell me he just called a few minutes ago,cnfm appt
Just confirming,cnfm appt
Tech mission,cnfm appt
Tell me,cnfm appt
I just want to call your format,cnfm appt
My appointment is for tomorrow,cnfm appt
It was supposed to be today,cnfm appt
What time are they coming,cnfm appt
They told me they would send a check tonight,cnfm appt
Confirm,cnfm appt
I waiting for technician,cnfm appt
I don't know somebody called me I'm calling back,cnfm appt
He has already been here I just want to make sure he's coming back,cnfm appt
What is this appointment coming to correct,cnfm appt
Make sure technician is on the way,cnfm appt
Mom technician said that they arrived at four ten,cnfm appt
That's it I just wanted to know they told me that somebody would be here at three I just wanted to confirm,cnfm appt
Just checking to make sure you're still coming,cnfm appt
Yes I'm calling about a question,cnfm appt
What time detectable Sibilia,cnfm appt
Okay nothing I just want to know when they gonna come,cnfm appt
Give me a call between three and four,cnfm appt
Call me June,cnfm appt
Confirm,cnfm appt
What time is my appointment,cnfm appt
Maybe seven of the morning I don't know for sure,cnfm appt
Speak with dispatch,cnfm appt
When is the appointment,cnfm appt
I just want to confirm an appointment,cnfm appt
Hey ppointment date,cnfm appt
Making sure that the technician is still coming,cnfm appt
Where's the technician,cnfm appt
Appointment is possibly today tomorrow,cnfm appt
Locate technician,cnfm appt
Where is my technician,cnfm appt
I'm calling to see if they will be able to,cnfm appt
Just need the confirmation allgood,cnfm appt
I don't want the technician to come out I want to do a self install,cnfm appt
Just confirming an appointment thank you,cnfm appt
Technician support,cnfm appt
That's all I was just checking to see if he was still coming,cnfm appt
You have helped me thank you,cnfm appt
I just want to confirm it,cnfm appt
Confirm my appointment,cnfm appt
Confirm,cnfm appt
No I'm I just was checking to see if it is still on our appointment between two and three,cnfm appt
I'm confirming that they are on their way,cnfm appt
Tell me,cnfm appt
What time is it scheduled for,cnfm appt
Confirm appointment,cnfm appt
To order pods not have them installed,cnfm appt
My security call I don't know about how I don't know how,cnfm appt
Well I want to know what time you got this is this Boseman at ten twenty five,cnfm appt
Confirmation,cnfm appt
Hey call me and I didn't answer,cnfm appt
I just got a text calling to set-up appointments,cnfm appt
Check technician please,cnfm appt
I was just confirming thank you,cnfm appt
Thank the technician is here,cnfm appt
Hello please confirm,cnfm appt
Two tech,cnfm appt
Confirm appointment,cnfm appt
Confirm appointment,cnfm appt
The technician was here,cnfm appt
The technician wants here and it doesn't work,cnfm appt
I just want to know what time he was coming,cnfm appt
Technician call me earlier,cnfm appt
Appointment time,cnfm appt
Confirmation,cnfm appt
Just wanted confirmation time,cnfm appt
No you called me,cnfm appt
Ten fifty four a.m. and apparently haven't showed up so that six minutes,cnfm appt
Give me a call,cnfm appt
I wanted to see if you have a later appointment today,cnfm appt
No I need to check to see if you have something later,cnfm appt
I need to confirm an appointment,cnfm appt
I'm calling about,cnfm appt
I'm answering a call I just got,cnfm appt
They have tell me that they had to do something else and I'm just wanting to make sure that they are going to be here today,cnfm appt
Calling to check on the installer status,cnfm appt
Verify appointment,cnfm appt
Confirm the appointment,cnfm appt
Baby supposed to be today,cnfm appt
Confirm,cnfm appt
Confirming,cnfm appt
I'm just confirming your phone,cnfm appt
Confirm,cnfm appt
No I want to check to see if the apartment still there,cnfm appt
Tech,cnfm appt
Never mind I want to confirm,cnfm appt
That's good I just was wondering when I was getting one,cnfm appt
I would like it sooner appointment,cnfm appt
Confirm,cnfm appt
Just checking to see what it is,cnfm appt
About the appointment,cnfm appt
I just wanted to make sure they be here,cnfm appt
Check the status,cnfm appt
Confirm it,cnfm appt
Well I seen a tech outside and maybe golf,cnfm appt
I just wanted to know the time,cnfm appt
Yes just calling to find out what well there is a technician what time he'll be here,cnfm appt
Is there a way I could fix it without sending someone,cnfm appt
I'm just wondering if there's a way I can fix it myself without having to send someone over here,cnfm appt
I just wanted to verify thank you very much goodbye,cnfm appt
I just wanted to verify thank you,cnfm appt
Confirmed,cnfm appt
Week with someone about the white,cnfm appt
I want to know when my technician I don't wanna talk to this thing I want to talk to you,cnfm appt
I'm calling about my appointment,cnfm appt
I just got a call,cnfm appt
Update,cnfm appt
I want to confirm,cnfm appt
I think that will work for me so I'll be waiting for the 10 and 8 eleven o'clock okay,cnfm appt
I want to know if the technician will call me first,cnfm appt
Where's the technician call me,cnfm appt
You already have thank you for letting me know that they will be out,cnfm appt
Will he call me when he arrived,cnfm appt
Will he call me when he arrives,cnfm appt
No just tell me tell me to be out here today,cnfm appt
My installation date was to have been changed and apparently at work,cnfm appt
It's complete it's confirmed,cnfm appt
Long please confirm,cnfm appt
No that's all I needed to know thank you,cnfm appt
Need technician to knock or ring doorbell,cnfm appt
They cut my service off and I need to know why,cnfm appt
Change the time of the appointment,cnfm appt
Yes is it going to be tomorrow,cnfm appt
I want to make sure what time I'm coming,cnfm appt
Just received a call and I was calling back to see what was needed or,cnfm appt
No technician showing up at ten forty I will be there at ten fifty,cnfm appt
Matso I need to know thank you,cnfm appt
No thank you have a great day,cnfm appt
Confirm appointment,cnfm appt
Confirmed,cnfm appt
Confirm,cnfm appt
Nothing nothing that's all I need to know,cnfm appt
This all I need to know which and he was crime is getting busy,cnfm appt
I have an appointment today between five and six,cnfm appt
Correct,cnfm appt
I like the time and the date it's good for me,cnfm appt
Confirm,cnfm appt
Cable and Internet service is out I just want to verify,cnfm appt
Confirming a new router,cnfm appt
Can you let me know that it's going to be eleven,cnfm appt
No definite time what it's going to be tonight eleven so I can leave my job at work,cnfm appt
Confirm appointment please,cnfm appt
Call about technician,cnfm appt
Tell me what time it is,cnfm appt
Just confirming thank you,cnfm appt
I just need to make sure that it was farm,cnfm appt
Details,cnfm appt
Thank you I just wanted to know what time he was coming,cnfm appt
Is there a work order number for the appointment is at work order number for the appointment,cnfm appt
Confirm,cnfm appt
I was returning your call phone call me,cnfm appt
I'm waiting for him,cnfm appt
To get an appointment time sooner than forty five,cnfm appt
Update the time,cnfm appt
Confirm,cnfm appt
We supposed to have a box six today,cnfm appt
This is this a confirmation,cnfm appt
No I'm good I'll be waiting for a technician,cnfm appt
That's all I wanted to know between four and five today okay thank you you have a good day,cnfm appt
I saw your phone number on my television my phones are still not working so I thought I'd call back to see what is going on,cnfm appt
I'm just calling to confirm,cnfm appt
They were supposed to be from 3 to 4,cnfm appt
I was called and I'm just returning a phone call,cnfm appt
I just want to confirm it,cnfm appt
I just wanted to let you know that I know they are on their way 1 to 2,cnfm appt
No I was just calling you back that's all thank you,cnfm appt
Confirm appointment,cnfm appt
To confirm,cnfm appt
I was supposed to get somebody here this morning,cnfm appt
You know I don't believe I made the technician here,cnfm appt
Confirm,cnfm appt
I'm hoping to have the appointment for,cnfm appt
Confirm,cnfm appt
Confirm,cnfm appt
Confirming,cnfm appt
I was just wanting to confirm,cnfm appt
When is the appointment again,cnfm appt
Confirm ten o'clock,cnfm appt
I just one I want them to know that I will be home but I'm fine this is 5 and 6,cnfm appt
Confirm,cnfm appt
Nothing just want to call Birmingham appointment is still coming,cnfm appt
That's okay I need to know nothing,cnfm appt
I just wanted to confirm,cnfm appt
I just received a call,cnfm appt
That's fine I'm just confirming,cnfm appt
Confirm appointment,cnfm appt
That's that's all I wanna know make sure it was confirmed thank you goodbye,cnfm appt
That's it I just wanted to confirm thank you,cnfm appt
It's not it's not confirm needs to be changed this is the third call,cnfm appt
Question for technician,cnfm appt
I want to get contamination coming on Monday making sure that a condition called the correct phone number,cnfm appt
Just confirm,cnfm appt
The technician is not here,cnfm appt
Where is the technician,cnfm appt
Technician haven't come yet,cnfm appt
I have an issue with my TV and they have a technician coming out I need to talk about the appointment,cnfm appt
Yes technician,cnfm appt
Technician,cnfm appt
Charlotte technician there's a grand down in the driveway,cnfm appt
Just wanted to confirm thank you,cnfm appt
Update appointment time,cnfm appt
About the appointment,cnfm appt
I need to know why,cnfm appt
Confirm,cnfm appt
Give me someone to talk to,cnfm appt
Technician,cnfm appt
Status,cnfm appt
Calling about my appointment,cnfm appt
The appointment was originally set-up between five and six tomorrow night,cnfm appt
I got a telephone call,cnfm appt
Confirmation of appointment,cnfm appt
Let me know what time he'll be here,cnfm appt
Yes coming more minutes till the technician arrives,cnfm appt
I got a call from,cnfm appt
Call me when the technician gets here,cnfm appt
Yes call me when your technician arrives,cnfm appt
I don't know you tell me,cnfm appt
Hey technician,cnfm appt
Confirmation telephone number,cnfm appt
Just make sure that the person that was common knows about it,cnfm appt
Let me know what the topic is,cnfm appt
Okay please tell me again what time they will be here tomorrow,cnfm appt
No I need to know what time he's going to be here,cnfm appt
The technician was here but I don't have no Wi-Fi,cnfm appt
Calling to confirm appointment,cnfm appt
They're not here yet the technician isn't here yet it's six o'clock,cnfm appt
Technician,cnfm appt
I just wanted to make sure Balcom,cnfm appt
Calling about my appointment,cnfm appt
No problem just confirmation,cnfm appt
No that's fine everything is good I just need to know what time they were coming,cnfm appt
I was just checking make sure you get here,cnfm appt
Just confirming that,cnfm appt
I like to make sure that the person knows that we've been,cnfm appt
Incorrect date,cnfm appt
I I'm just verifying thank you,cnfm appt
No I'm just waiting on him a call,cnfm appt
I like to know when I'll be call John street when he's going to be here,cnfm appt
Nothing I just wanted to know what happen thank you,cnfm appt
I don't I wasn't given the security code I don't know,cnfm appt
Appointment time,cnfm appt
My appointment was supposed to be today,cnfm appt
Thank you I'm just confirming that is coming thank you,cnfm appt
Okay I call from,cnfm appt
No I just wanted to know the exact time and it's okay five p.m. is okay,cnfm appt
I thought we had today but that's okay tomorrow between eleven and twelve would be fine thank you,cnfm appt
Your company called here for our go to tell me that everything was fixed and it's not,cnfm appt
What time,cnfm appt
I was just making sure that I was still on,cnfm appt
Technician,cnfm appt
It seems like my system is working now,cnfm appt
What time is the technician coming,cnfm appt
Tech technician,cnfm appt
Verify it,cnfm appt
Confirm,cnfm appt
Confirm,cnfm appt
Oh well tell me what time does push it would be here so I'll be here waiting for him,cnfm appt
Verifying appointment,cnfm appt
Verify address,cnfm appt
I'm hoping to get an appointment this afternoon rather than tomorrow afternoon,cnfm appt
Confirm appointment,cnfm appt
I just want to make sure he still coming because somebody called and I wasn't able to get to the phone,cnfm appt
I was just checking what time it was,cnfm appt
The driver left without service,cnfm appt
Driver left,cnfm appt
Thank you I'm here at home waiting for him,cnfm appt
Confirming confirming,cnfm appt
Yes no I want I want the appointment,cnfm appt
Verify a technician is not lost,cnfm appt
Confirmation,cnfm appt
I just want to make sure he was coming,cnfm appt
Just make sure the technician comes,cnfm appt
Is it confirmed,cnfm appt
Need to confirm appointment,cnfm appt
I was supposed to have an appointment today removed from the nineteenth to today,cnfm appt
What time is the technician coming now,cnfm appt
Check on status of appointment it's already four o'clock,cnfm appt
You can get me the driver here I'm trying to tell you your machine but I'm trying to tell you that he's on the wrong street,cnfm appt
I think the driver is lost he called today and then he didn't come he was at the wrong address,cnfm appt
The driver went to the wrong address and he called me happening and I gave him directions but he didn't get here yet so I'm wondering if he's lost,cnfm appt
I just had forgot what time it was and I just wanted to know so I would be here thank you so much,cnfm appt
I just wanted to find out I forgot my appointment time so,cnfm appt
Yeah I just considered a break I fix it because I I get some help before he came over here,cnfm appt
Is a technician get lost,cnfm appt
Yes that's what I wanted to know if it's coming up four o'clock,cnfm appt
Technician is not here,cnfm appt
Technician is not here,cnfm appt
Oh my god technician,cnfm appt
Technician is not here,cnfm appt
Technician is not here,cnfm appt
Do you have a sooner appointment,cnfm appt
Why do I have an appointment,cnfm appt
Why do I have an appointment,cnfm appt
I haven't received a call from the technician,cnfm appt
I don't know I'm expecting him thank you,cnfm appt
That's all I wanted to know,cnfm appt
The technician is going the wrong direction,cnfm appt
No but thank you and you have a good day,cnfm appt
I'm just confirming the appointment thank you,cnfm appt
About my upcoming appointment,cnfm appt
Just want to confirm,cnfm appt
Confirm address,cnfm appt
What time is the technician come out,cnfm appt
To verify my appointment,cnfm appt
I just verifying that's all I'm verifying my appointment,cnfm appt
I'm just verifying it up to make sure they're coming on the thirteenth,cnfm appt
Just making sure they're still coming,cnfm appt
I'm just checking to make sure they will be here,cnfm appt
Check on service,cnfm appt
Coach verifying dental,cnfm appt
I want to confirm an appointment,cnfm appt
Confirm my appointment,cnfm appt
What time is the appointment,cnfm appt
I will be leaving at three o'clock,cnfm appt
I have a call would be around two o'clock,cnfm appt
Because they're supposed to be here today,cnfm appt
What time is it,cnfm appt
You have confirmed that that's all I needed to know thank you,cnfm appt
I thought my appointment was at one o'clock not right now,cnfm appt
I'm calling about appointment that I have on Wednesday,cnfm appt
That appointment will not work for me,cnfm appt
Dispatch,cnfm appt
Dispatch,cnfm appt
I just wanted to know what time the technician to be at my apartment,cnfm appt
I don't know why I have an appointment I don't know who made it I don't know what's to be done I don't know the circumstances,cnfm appt
Time,cnfm appt
Call me at seven appointment,cnfm appt
Tell me what this appointment is for,cnfm appt
I don't know what it is I don't know,cnfm appt
Is there a available technician for today,cnfm appt
Confirming,cnfm appt
It was supposed to be Friday the fifteenth,cnfm appt
I want to discontinue that appointment,cnfm appt
I wanna let them know that I'm in the rear there's two apartments here I am in the rear,cnfm appt
Correct,cnfm appt
Technician not arriving,cnfm appt
Confirmed,cnfm appt
Technician not here,cnfm appt
I was supposed to get a call from a technician today and I have not,cnfm appt
Technician not here,cnfm appt
Okay this supposed to be here like to Forrestine this is what I told me,cnfm appt
I want to know when you get a comment hook me up with the cable,cnfm appt
I don't know what that is I don't know my security code,cnfm appt
Well now what I was calling for I just want to know where they come in with that be able to get cable on Friday,cnfm appt
No no problem just want to make sure okay,cnfm appt
No I just want to know when they come and hook me up with you when I get cable,cnfm appt
Hey just confirmed they're going to be able to do the service,cnfm appt
Confused on why technician is coming to home,cnfm appt
I'm confused as to why someone's coming,cnfm appt
No I'm waiting on him,cnfm appt
Hi I want to keep that appointment,cnfm appt
Thank you I'm all set okay just doublechecking thank you,cnfm appt
No there's no problem I I'm home now but I just got home is supposed to come up three one,cnfm appt
Tell her I'm somebody here between one and two,cnfm appt
So someone will be here by two o'clock,cnfm appt
John call me back,cnfm appt
Confirm,cnfm appt
Just confirming,cnfm appt
I would like to have cable hooked up,cnfm appt
I just wanted to make sure that that was the correct time thank you very much,cnfm appt
8 and 2 dispatch,cnfm appt
Details,cnfm appt
The appointment was supposed to be at five o'clock today not now,cnfm appt
I need to know the phone number to call back on,cnfm appt
I'm calling to confirm the fact that I'm home when the technician gonna right,cnfm appt
She called he called saying it was on his way but I didn't get the phone to answer it that's why I'm calling back,cnfm appt
The technician came but then she left,cnfm appt
I waiting for technician I want to make sure he's coming technician is coming,cnfm appt
I am crippled I am ninety seven years old he told me he was going to get here today,cnfm appt
Nothing I'm just waiting for technician,cnfm appt
I want to know if anybody has come by yet,cnfm appt
I have an appointment today I'm just trying to verify,cnfm appt
I just needed to know when it was,cnfm appt
That's fine I just want to know when it was,cnfm appt
I'll keep my appointment thank you,cnfm appt
They're not are they supposed to make a phone call,cnfm appt
Okay we were supposed to get a phone call and we haven't received any call,cnfm appt
Appointment confirmation,cnfm appt
Wanted to confirm appointment,cnfm appt
I'm calling about my appointment,cnfm appt
Need to know what time will be here,cnfm appt
Anthony back all I know,cnfm appt
What's the schedule,cnfm appt
I want to make sure the guy was going to say I haven't heard anything yet,cnfm appt
Confirm appointment,cnfm appt
I don't know you called me,cnfm appt
Will it happen on Wednesday,cnfm appt
Available appointment times,cnfm appt
What time is going to be there,cnfm appt
I received an unknown error and the appointment scheduler told me to call this phone number,cnfm appt
Available appointment times,cnfm appt
No one has shown up,cnfm appt
Confirm,cnfm appt
Just confirming the appointment,cnfm appt
I'm gonna keep that appointment,cnfm appt
Time,cnfm appt
I just wanted to know if he was still coming in at eleven,cnfm appt
No thank you have a great day,cnfm appt
The appointment should have been for today I called and talked to Laura last night,cnfm appt
Confirm it,cnfm appt
Confirm it,cnfm appt
I was just cut off so I'm confirming,cnfm appt
I just wanted to know if they were on their way,cnfm appt
Oh I just wanna make sure income,cnfm appt
I would like to add on the appointment,cnfm appt
Oh one oh one to confirm my appointment,cnfm appt
What time are they Kallman,cnfm appt
Oh that's not the appointment I got,cnfm appt
Why am I getting multiple phone calls regarding the appointment I want it,cnfm appt
Technician will be here at seventeen minutes that would be good,cnfm appt
That's okay I'll wait,cnfm appt
Tech,cnfm appt
Yes I just want to know what time he was coming,cnfm appt
The technician is not it,cnfm appt
I need to know my static IP address,cnfm appt
I just want to make sure that I'm just getting Internet in my house football,cnfm appt
Technician has wrong address,cnfm appt
I'm waiting,cnfm appt
Minutes technician visit,cnfm appt
I want to find out little bit about it because I called me don't call me,cnfm appt
Check on the time,cnfm appt
Verifying appointment,cnfm appt
That's fine I just need to know if the tech is coming,cnfm appt
Confirmation,cnfm appt
Change time of appointment,cnfm appt
Confirm it,cnfm appt
That's fine I just wanted to confirm that that's the time they are coming thank you,cnfm appt
The technician needs to know to go to apartment ten Chapo building,cnfm appt
Go back many times,cnfm appt
About the appointment please,cnfm appt
About a appointment,cnfm appt
What time is my appointment,cnfm appt
You guys just call,cnfm appt
I just wanted to know exactly what time it will be,cnfm appt
What time will you be out give me a time,cnfm appt
I just wanted to know the time,cnfm appt
Yes listen I'm going McGeady yesterday and I tried to get it on and it wouldn't come on,cnfm appt
I will not be here I have a doctors appointment in New York city,cnfm appt
Today because they were supposed to call me out here and something happen that didn't work,cnfm appt
I want to confirm the technician is still on route,cnfm appt
About my appointment time,cnfm appt
They were supposed to be there today,cnfm appt
I need to know what my plan will be,cnfm appt
Technician never showed up,cnfm appt
Um I was just confirming,cnfm appt
I just wanna make sure they're coming,cnfm appt
Verify,cnfm appt
Appointment is the wrong time,cnfm appt
I am returning your call I I'm fine with my appointment,cnfm appt
Wrong time appointment,cnfm appt
Appointment this okay I I register the technician,cnfm appt
I need to verify that the technician is going to the right location,cnfm appt
What address is the technician going to,cnfm appt
Looks like the technician is going to the wrong address,cnfm appt
Confirm appointment time please,cnfm appt
Nothing I just wanna make sure we were good to go,cnfm appt
That's fine I'll see him in seven minutes thank you very much have a wonderful day goodbye,cnfm appt
What was the date and time,cnfm appt
Just confirming,cnfm appt
Why is there a technician coming,cnfm appt
Need confirmation,cnfm appt
Someone cut my service one,cnfm appt
Confirm,cnfm appt
Adding adding work to the work order,cnfm appt
Adding cable to the work order,cnfm appt
Just double checking,cnfm appt
You called me,cnfm appt
Oh I was just confirming my appointment,cnfm appt
Just confirming,cnfm appt
I just want to confirm something with the agent,cnfm appt
I was just returning your phone call because they had called and I get to the phone on time,cnfm appt
Yes I wanna know where if he still coming,cnfm appt
Confirm,cnfm appt
That's all I wanted to know thank you very much,cnfm appt
Just called to confirm thank you,cnfm appt
Confirm the time,cnfm appt
I'm calling because my TV came back,cnfm appt
I wanna ask about the time,cnfm appt
I was supposed to be expedited appointment never received a call,cnfm appt
They have been calling but our Internet is down,cnfm appt
I wanted to check the call,cnfm appt
That time and date is unacceptable,cnfm appt
The service is supposed to be done today,cnfm appt
Body call me,cnfm appt
Thank you I'm confirming my appointment I'll be there,cnfm appt
That was all just needed to confirm,cnfm appt
Confirm with technician,cnfm appt
The technician showed up drunk,cnfm appt
Can the technician call me,cnfm appt
I need someone someone will be at the house at ten o'clock please let the technician know,cnfm appt
Someone will be there at ten o'clock if the technician can come closer to ten o'clock,cnfm appt
That's all I need to know nothing,cnfm appt
Please give me a call,cnfm appt
No I just wanted to know what time it was,cnfm appt
Appointment time,cnfm appt
I just want to know is back,cnfm appt
The appointment is at the wrong time,cnfm appt
That's the wrong appointment time,cnfm appt
The appointment is scheduled for the wrong time,cnfm appt
Confirm,cnfm appt
That's a wrong time for the appointment,cnfm appt
No I think we're all set I just didn't know what what he wanted,cnfm appt
No I'm fine thank you for confirming that bye,cnfm appt
No no wait for the technician between three and four thank you,cnfm appt
My TV went back on I just want to Jarron I don't have come out,cnfm appt
The lady that called me offered me to,cnfm appt
I don't know anything about an appointment,cnfm appt
I need to know they're bringing the appropriate box for me,cnfm appt
Reconnect me with a technician,cnfm appt
Connect me with a technician,cnfm appt
I'm just verifying verifying that's fine,cnfm appt
Listen we don't need nobody to TV's working so tell me know later it's working to someone please,cnfm appt
I'm calling,cnfm appt
Do you have one sooner,cnfm appt
Do you have one sooner,cnfm appt
Regarding the appointment time,cnfm appt
Just to confirm,cnfm appt
Confirm the appointment,cnfm appt
I'm calling about my appointment,cnfm appt
I don't know I'm gonna keep it I want to know because my sister calls,cnfm appt
I expect you tomorrow,cnfm appt
Okay that's fine I will keep the appointment that's fine thank you,cnfm appt
The time that you have given me is not a good time because I'm at work,cnfm appt
Tell me,cnfm appt
What is the technician coming to do,cnfm appt
Confirm,cnfm appt
Okay that's fine we still need to have that appointment,cnfm appt
Just confirm,cnfm appt
Technician support,cnfm appt
Technician not a right,cnfm appt
You can just make sure you show up,cnfm appt
Just make sure you show up I been waiting,cnfm appt
So I don't know I don't know my security code,cnfm appt
Technician,cnfm appt
Technician,cnfm appt
I just want to verify that I still have the appointment,cnfm appt
I just wanna make sure the appointment is still on,cnfm appt
Correct this correct that's my appointment is correct,cnfm appt
Just checking to make sure they're coming,cnfm appt
I just want to make sure it was confirmed and you just said it was confirmed,cnfm appt
It was supposed to be today,cnfm appt
My phone is looking to be a call make a call,cnfm appt
I wanted to know if I can let the person and,cnfm appt
I got a call from them,cnfm appt
I want you to confirm the fact that that man is gonna be here between six and seven o'clock,cnfm appt
Timing of appointment,cnfm appt
He was supposed to be here at five,cnfm appt
Confirm,cnfm appt
Technology confirmation,cnfm appt
Confirm,cnfm appt
I just wanted to confirm the appointment,cnfm appt
I just wanted to confirm the appointment,cnfm appt
I just wanted to confirm the appointment,cnfm appt
I want to keep the appointment,cnfm appt
Oh I just want to know what time is coming,cnfm appt
Would a technician come common commands at my apartment,cnfm appt
I was calling to see what they still coming,cnfm appt
Just want to confirm the appointment,cnfm appt
I just wanted to make sure they was coming,cnfm appt
Well you can tell me what they're planning on doing,cnfm appt
Tell me a signal,cnfm appt
Just wanna confirm it,cnfm appt
I would like a supervisor to call,cnfm appt
My technician is here but he laboratory,cnfm appt
Where is the technician it's almost five,cnfm appt
No I just wanted to confirm,cnfm appt
Your call left a message Lalas system is fixed actually is,cnfm appt
Is to make sure he's Thomas I'm waiting ace after five,cnfm appt
Do it today technician around the area,cnfm appt
There's a technician around the area available,cnfm appt
Just checking in,cnfm appt
Where is the technician,cnfm appt
Yes when will the technician come,cnfm appt
I'm waiting,cnfm appt
It's four p.m. and my tech person has not arrived,cnfm appt
Tell me their arrival time,cnfm appt
I'm calling about an appointment for today Sunday,cnfm appt
I don't I don't know if I had appointment on I'm calling about tomorrow,cnfm appt
I'm calling because I've been stranded by,cnfm appt
Going video appointment now,cnfm appt
Okay that's why I was just wanted to make sure they're still coming,cnfm appt
Wrong wrong appointment time,cnfm appt
It's four thirty now what time Omnicom,cnfm appt
Confirm appointment,cnfm appt
Yes I just want to know he put new cable for today,cnfm appt
Where is the technician,cnfm appt
No that's fine I didn't know that it was confirmed,cnfm appt
Tell me,cnfm appt
No one has come,cnfm appt
Technician did not show up,cnfm appt
Confirm the appointment please,cnfm appt
Can I get a confirmation number,cnfm appt
Can I get a confirmation number,cnfm appt
You have one open tomorrow,cnfm appt
Just a confirmed appointment,cnfm appt
Correct,cnfm appt
They called me,cnfm appt
Confirm it,cnfm appt
Driver,cnfm appt
I'm calling to see if my services have been restored,cnfm appt
I need to know where when they were coming up,cnfm appt
Already have thank you no more help with this,cnfm appt
How do I confirm it,cnfm appt
Verify that's all I want to make sure that the technician is coming,cnfm appt
Your technician is there I'm not home,cnfm appt
I want to keep the appointment,cnfm appt
I want to keep the appointment,cnfm appt
Oh well you guys were calling me,cnfm appt
Well Orden companies are supposed to come for more than two three,cnfm appt
L appointment martini started back working,cnfm appt
Technician,cnfm appt
Tech is not in the not here,cnfm appt
Just calling to verify the appointment,cnfm appt
Situation corrected,cnfm appt
So that appointment for a service I have a dialtone it's it it's working,cnfm appt
And so the appointment I have a dialtone,cnfm appt
No I am the appointment is right,cnfm appt
It was supposed to be between one and two,cnfm appt
Let the technician know the doors open you know I can come in,cnfm appt
Hello I have a doctors appointment at ten o'clock I won't be here I want it today or tomorrow,cnfm appt
Just needed to know that it was still confirmed and that he will be here,cnfm appt
I just wanted to confirm,cnfm appt
Technician,cnfm appt
Another day I'll call Marilyn at Sunday,cnfm appt
My service has not been restored,cnfm appt
I was just confirming it,cnfm appt
Where's the technician,cnfm appt
That's all I need to know,cnfm appt
You know if you still on time that's fine,cnfm appt
Check my appointment,cnfm appt
I'm just calling to confirm the appointment,cnfm appt
I'm just confirming it,cnfm appt
Somebody called me and did not leave a message I'm assuming it's the service tag,cnfm appt
The technician,cnfm appt
Expiration date,cnfm appt
Waiting for the technician,cnfm appt
I'm calling about my appointment today and no one showed up yet,cnfm appt
I wanna see if I can get an appointment for tomorrow morning,cnfm appt
I was just calling to confirm thank you,cnfm appt
I haven't got a phone call to verify the appointment I just returning the call,cnfm appt
I would like an appointment please,cnfm appt
I don't know I don't know my security code,cnfm appt
I'm just confirming,cnfm appt
Just confirming appointment thank you,cnfm appt
Just want to confirm,cnfm appt
Appointment time,cnfm appt
You called me,cnfm appt
Yo call me,cnfm appt
Hey technician tried to call me,cnfm appt
Call me,cnfm appt
It was supposed to be here today 11 to 12,cnfm appt
Technician,cnfm appt
Lease a appointment time and date,cnfm appt
Technician did not come,cnfm appt
The technician is not here yet,cnfm appt
Could you give me appointment date and time again,cnfm appt
They were supposed to come out today I need to know what time,cnfm appt
I just want to know if they'll be here,cnfm appt
She's got me set-up for an appointment tomorrow,cnfm appt
Tech,cnfm appt
The technician seems to have the wrong location,cnfm appt
